Date,Time,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/kg),Sale or Return,Discount (Yes/No)
2021-02-26,14:44:47.592,102900011009444,0.359,12.0,sale,No
2021-02-26,15:09:27.322,102900011009444,0.292,12.0,sale,No
2021-02-26,16:14:50.545,102900011009444,0.676,12.0,sale,No
2021-02-26,16:39:17.764,102900011009444,0.401,12.0,sale,No
2021-02-26,16:52:39.983,102900011009444,0.693,12.0,sale,No
2021-02-26,19:02:06.302,102900011009444,0.935,12.0,sale,No
2021-02-26,19:15:12.070,102900011009444,0.568,12.0,sale,No
2021-02-26,20:06:37.864,102900011009444,0.442,12.0,sale,No
2021-02-26,20:53:58.811,102900011009444,0.451,12.0,sale,No
2021-02-27,10:21:19.641,102900011009444,0.142,12.0,sale,No
2021-02-27,10:23:10.970,102900011009444,0.726,12.0,sale,No
2021-02-27,11:18:55.141,102900011009444,0.568,12.0,sale,No
2021-02-28,12:45:05.856,102900011009444,0.626,12.0,sale,No
2021-02-28,17:00:45.061,102900011009444,0.576,12.0,sale,No
2021-02-28,17:11:27.920,102900011009444,0.476,12.0,sale,No
2021-02-28,17:22:22.108,102900011009444,0.367,12.0,sale,No
2021-02-28,17:30:13.517,102900011009444,0.159,12.0,sale,No
2021-02-28,17:38:08.496,102900011009444,0.367,12.0,sale,No
2021-02-28,17:46:16.600,102900011009444,0.384,12.0,sale,No
2021-02-28,17:51:00.170,102900011009444,0.15,12.0,sale,No
2021-02-28,17:59:05.406,102900011009444,0.776,12.0,sale,No
2021-02-28,18:07:26.463,102900011009444,0.334,12.0,sale,No
2021-02-28,18:10:52.764,102900011009444,0.659,12.0,sale,No
2021-02-28,19:24:50.842,102900011009444,0.359,12.0,sale,No
2021-02-28,19:39:44.780,102900011009444,0.175,12.0,sale,No
2021-02-28,19:41:47.920,102900011009444,0.334,12.0,sale,No
2021-02-28,19:50:18.696,102900011009444,0.417,12.0,sale,No
2021-02-28,20:17:13.344,102900011009444,0.559,12.0,sale,No
2021-02-28,20:22:51.962,102900011009444,0.326,12.0,sale,No
2021-02-28,20:50:30.188,102900011009444,0.609,12.0,sale,No
2021-03-01,11:05:52.514,102900011009444,0.451,12.0,sale,No
2021-03-01,12:37:25.092,102900011009444,0.334,12.0,sale,No
2021-03-01,15:49:52.343,102900011009444,0.326,12.0,sale,No
2021-03-01,17:07:28.280,102900011009444,0.543,12.0,sale,No
2021-03-01,20:40:38.595,102900011009444,0.576,12.0,sale,No
2021-03-03,09:21:24.920,102900011009444,1.102,12.0,sale,No
2021-03-03,09:41:47.748,102900011009444,0.534,12.0,sale,No
2021-03-03,09:42:38.447,102900011009444,0.259,12.0,sale,No
2021-03-03,10:18:41.733,102900011009444,0.676,12.0,sale,No
2021-03-03,11:03:19.608,102900011009444,0.276,12.0,sale,No
2021-03-03,11:29:59.264,102900011009444,0.401,12.0,sale,No
2021-03-03,11:33:05.250,102900011009444,0.426,12.0,sale,No
2021-03-03,11:33:39.514,102900011009444,0.309,12.0,sale,No
2021-03-03,11:50:51.305,102900011009444,0.367,12.0,sale,No
2021-03-03,12:10:50.014,102900011009444,0.334,12.0,sale,No
2021-03-03,17:43:56.920,102900011009444,0.434,12.0,sale,No
2021-03-03,18:00:43.418,102900011009444,0.392,12.0,sale,No
2021-03-03,18:02:35.701,102900011009444,0.276,12.0,sale,No
2021-03-03,18:17:35.733,102900011009444,0.334,12.0,sale,No
2021-03-03,18:52:11.343,102900011009444,0.493,12.0,sale,No
2021-03-03,20:15:13.842,102900011009444,0.217,12.0,sale,No
2021-03-03,21:04:44.114,102900011009444,0.576,12.0,sale,No
2021-03-04,09:45:58.765,102900011009444,0.626,12.0,sale,No
2021-03-04,09:48:47.671,102900011009444,0.417,12.0,sale,No
2021-03-04,10:10:09.532,102900011009444,0.25,12.0,sale,No
2021-03-04,10:30:34.250,102900011009444,0.384,12.0,sale,No
2021-03-04,12:22:10.598,102900011009444,0.317,12.0,sale,No
2021-03-04,12:23:26.608,102900011009444,0.351,12.0,sale,No
2021-03-04,16:23:23.736,102900011009444,0.192,12.0,sale,No
2021-03-04,17:54:32.951,102900011009444,0.334,12.0,sale,No
2021-03-31,10:57:39.953,102900011009444,0.301,12.0,sale,No
2021-03-31,11:26:40.907,102900011009444,0.351,12.0,sale,No
2021-03-31,12:02:09.761,102900011009444,0.142,12.0,sale,No
2021-03-31,13:34:14.718,102900011009444,0.2,12.0,sale,No
2021-03-31,17:12:20.481,102900011009444,0.409,12.0,sale,No
2021-03-31,18:12:01.360,102900011009444,0.326,12.0,sale,No
2021-03-31,19:06:19.750,102900011009444,0.326,12.0,sale,No
2021-03-31,19:34:19.218,102900011009444,0.426,12.0,sale,No
2021-03-31,20:10:58.262,102900011009444,0.334,12.0,sale,No
2021-04-01,09:16:17.484,102900011009444,0.376,12.0,sale,No
2021-04-01,09:37:30.937,102900011009444,0.351,12.0,sale,No
2021-04-01,10:17:59.468,102900011009444,0.326,12.0,sale,No
2021-04-01,10:42:00.828,102900011009444,0.384,12.0,sale,No
2021-04-01,11:29:50.904,102900011009444,0.417,12.0,sale,No
2021-04-01,12:01:14.558,102900011009444,0.326,12.0,sale,No
2021-04-01,12:32:07.281,102900011009444,0.192,12.0,sale,No
2021-04-01,16:45:50.934,102900011009444,0.392,12.0,sale,No
2021-04-01,16:53:51.515,102900011009444,0.526,12.0,sale,No
2021-04-01,17:24:48.617,102900011009444,0.801,12.0,sale,No
2021-04-01,18:10:26.953,102900011009444,0.417,12.0,sale,No
2021-04-01,18:23:01.296,102900011009444,0.351,12.0,sale,No
2021-04-02,09:47:43.217,102900011009444,0.41,11.0,sale,No
2021-04-02,10:14:18.059,102900011009444,0.383,11.0,sale,No
2021-04-02,17:12:25.704,102900011009444,0.419,11.0,sale,No
2021-04-02,18:18:31.913,102900011009444,0.264,11.0,sale,No
2021-04-02,18:46:49.326,102900011009444,0.373,11.0,sale,No
2021-04-02,19:19:29.865,102900011009444,0.419,11.0,sale,No
2021-04-03,09:14:04.446,102900011009444,0.818,11.0,sale,No
2021-04-03,09:23:47.449,102900011009444,0.2,11.0,sale,No
2021-04-03,10:12:04.311,102900011009444,0.474,11.0,sale,No
2021-04-03,10:12:38.780,102900011009444,0.282,11.0,sale,No
2021-04-03,10:28:51.843,102900011009444,0.337,11.0,sale,No
2021-04-03,11:23:44.140,102900011009444,0.31,11.0,sale,No
2021-04-03,11:36:39.984,102900011009444,0.483,11.0,sale,No
2021-04-03,13:24:25.830,102900011009444,0.301,11.0,sale,No
2021-04-03,15:59:11.501,102900011009444,0.474,11.0,sale,No
2021-04-03,17:48:23.265,102900011009444,0.446,11.0,sale,No
2021-04-03,19:27:41.092,102900011009444,0.282,11.0,sale,No
2021-04-03,20:28:22.974,102900011009444,0.437,11.0,sale,No
2021-04-04,18:08:11.045,102900011009444,0.359,12.0,sale,No
2021-04-04,18:10:02.671,102900011009444,0.259,12.0,sale,No
2021-04-04,18:12:51.076,102900011009444,0.467,12.0,sale,No
2021-04-04,18:45:35.099,102900011009444,0.367,12.0,sale,No
2021-04-04,19:16:13.645,102900011009444,0.142,12.0,sale,No
2021-04-04,20:21:44.552,102900011009444,0.367,12.0,sale,No
2021-04-04,20:22:20.155,102900011009444,0.217,12.0,sale,No
2021-04-04,21:01:16.483,102900011009444,0.259,12.0,sale,No
2021-04-05,12:58:59.446,102900011009444,0.284,12.0,sale,No
2021-04-05,13:46:46.890,102900011009444,0.493,12.0,sale,No
2021-04-05,16:24:27.477,102900011009444,0.15,12.0,sale,No
2021-04-05,17:12:31.626,102900011009444,0.618,12.0,sale,No
2021-04-05,18:05:06.193,102900011009444,0.384,12.0,sale,No
2021-04-05,20:31:55.093,102900011009444,0.351,12.0,sale,No
2021-04-06,17:10:55.717,102900011009444,0.292,12.0,sale,No
2021-04-07,09:32:20.059,102900011009444,0.584,12.0,sale,No
2021-04-07,09:44:35.203,102900011009444,0.309,12.0,sale,No
2021-04-07,11:40:30.578,102900011009444,0.743,12.0,sale,No
2021-04-07,13:18:01.373,102900011009444,0.359,12.0,sale,No
2021-04-07,16:08:48.371,102900011009444,0.442,12.0,sale,No
2021-04-07,17:02:47.941,102900011009444,0.217,12.0,sale,No
2021-04-07,21:19:57.775,102900011009444,0.501,12.0,sale,No
2021-04-10,09:18:34.654,102900011009444,0.493,12.0,sale,No
2021-04-10,10:51:39.795,102900011009444,0.501,12.0,sale,No
2021-04-10,10:59:04.123,102900011009444,0.526,12.0,sale,No
2021-04-10,11:12:24.811,102900011009444,0.459,12.0,sale,No
2021-04-10,11:29:56.592,102900011009444,0.301,12.0,sale,No
2021-04-10,12:55:37.359,102900011009444,0.25,12.0,sale,No
2021-04-10,15:07:33.358,102900011009444,0.376,12.0,sale,No
2021-04-10,15:29:34.795,102900011009444,0.351,12.0,sale,No
2021-04-10,16:02:33.747,102900011009444,0.426,12.0,sale,No
2021-04-10,16:26:00.315,102900011009444,0.467,12.0,sale,No
2021-04-10,17:05:50.092,102900011009444,0.426,12.0,sale,No
2021-04-10,18:16:38.264,102900011009444,0.526,12.0,sale,No
2021-04-10,18:44:49.386,102900011009444,0.618,12.0,sale,No
2021-04-10,19:41:38.981,102900011009444,0.301,12.0,sale,No
2021-04-11,09:30:51.916,102900011009444,0.434,12.0,sale,No
2021-04-11,09:37:19.998,102900011009444,0.376,12.0,sale,No
2021-04-11,09:41:01.491,102900011009444,0.276,12.0,sale,No
2021-04-11,10:47:29.092,102900011009444,0.459,12.0,sale,No
2021-04-11,13:16:47.862,102900011009444,0.284,12.0,sale,No
2021-04-11,14:59:17.283,102900011009444,0.192,12.0,sale,No
2021-04-11,16:42:37.983,102900011009444,0.467,12.0,sale,No
2021-04-11,16:57:54.811,102900011009444,0.434,12.0,sale,No
2021-04-11,19:14:16.780,102900011009444,0.225,12.0,sale,No
2021-04-12,09:19:01.620,102900011009444,0.371,10.0,sale,No
2021-04-12,09:55:12.120,102900011009444,0.721,10.0,sale,No
2021-04-12,10:21:59.373,102900011009444,0.16,10.0,sale,No
2021-04-12,11:11:20.594,102900011009444,0.531,10.0,sale,No
2021-04-12,15:08:38.920,102900011009444,0.471,10.0,sale,No
2021-04-12,17:23:32.436,102900011009444,0.431,10.0,sale,No
2021-04-13,09:25:52.701,102900011009444,0.391,10.0,sale,No
2021-04-13,10:12:50.722,102900011009444,0.321,10.0,sale,No
2021-04-13,17:46:44.983,102900011009444,0.301,10.0,sale,No
2021-04-13,18:55:37.748,102900011009444,0.371,10.0,sale,No
2021-04-13,19:36:10.983,102900011009444,0.331,10.0,sale,No
2021-04-14,09:38:42.081,102900011009444,0.311,10.0,sale,No
2021-04-14,09:44:27.076,102900011009444,0.321,10.0,sale,No
2021-04-14,09:49:32.467,102900011009444,0.571,10.0,sale,No
2021-04-14,10:00:11.120,102900011009444,0.261,10.0,sale,No
2021-04-14,10:23:24.334,102900011009444,0.381,10.0,sale,No
2021-04-14,16:39:16.405,102900011009444,0.401,10.0,sale,No
2021-04-14,16:51:46.405,102900011009444,0.651,10.0,sale,No
2021-04-14,18:17:00.342,102900011009444,0.401,10.0,sale,No
2021-04-14,19:21:03.436,102900011009444,0.14,10.0,sale,No
2021-04-14,19:51:20.362,102900011009444,0.281,10.0,sale,No
2021-04-14,20:00:39.748,102900011009444,0.501,10.0,sale,No
2021-04-14,20:36:01.576,102900011009444,0.631,10.0,sale,No
2021-04-15,09:44:57.258,102900011009444,0.311,10.0,sale,No
2021-04-15,10:06:24.209,102900011009444,0.862,10.0,sale,No
2021-04-15,11:28:00.939,102900011009444,0.13,10.0,sale,No
2021-04-15,13:49:10.811,102900011009444,0.471,10.0,sale,No
2021-04-15,14:34:41.342,102900011009444,0.281,10.0,sale,No
2021-04-15,15:56:51.011,102900011009444,0.441,10.0,sale,No
2021-04-15,16:19:09.545,102900011009444,0.361,10.0,sale,No
2021-04-15,17:33:32.041,102900011009444,0.341,10.0,sale,No
2021-04-15,17:51:18.626,102900011009444,0.611,10.0,sale,No
2021-04-15,18:00:40.161,102900011009444,0.481,10.0,sale,No
2021-04-15,19:51:04.731,102900011009444,0.261,10.0,sale,No
2021-04-15,20:36:09.873,102900011009444,0.922,10.0,sale,No
2021-04-15,20:38:47.436,102900011009444,0.251,10.0,sale,No
2021-04-15,21:04:46.514,102900011009444,0.461,10.0,sale,No
2021-04-16,09:41:01.983,102900011009444,0.481,10.0,sale,No
2021-04-16,09:55:42.729,102900011009444,0.661,10.0,sale,No
2021-04-16,10:12:40.545,102900011009444,0.411,10.0,sale,No
2021-04-16,10:30:46.925,102900011009444,0.301,10.0,sale,No
2021-04-16,11:22:17.201,102900011009444,0.371,10.0,sale,No
2021-04-16,13:43:07.215,102900011009444,0.391,10.0,sale,No
2021-04-16,15:40:49.076,102900011009444,0.501,10.0,sale,No
2021-04-16,15:42:02.389,102900011009444,0.22,10.0,sale,No
2021-04-16,16:24:50.061,102900011009444,0.22,10.0,sale,No
2021-04-16,16:33:16.419,102900011009444,0.311,10.0,sale,No
2021-04-16,18:23:56.436,102900011009444,0.541,10.0,sale,No
2021-04-16,18:41:16.905,102900011009444,0.551,10.0,sale,No
2021-04-16,18:42:04.047,102900011009444,0.421,10.0,sale,No
2021-04-16,21:03:35.120,102900011009444,0.631,10.0,sale,No
2021-04-17,09:49:30.889,102900011009444,0.381,10.0,sale,No
2021-04-17,14:26:45.444,102900011009444,0.471,10.0,sale,No
2021-04-17,18:16:00.195,102900011009444,0.271,10.0,sale,No
2021-04-17,19:09:33.479,102900011009444,0.541,10.0,sale,No
2021-04-17,19:33:09.233,102900011009444,0.361,10.0,sale,No
2021-04-18,10:07:50.155,102900011009444,0.201,8.0,sale,No
2021-04-18,10:09:04.557,102900011009444,0.464,8.0,sale,No
2021-04-18,10:18:17.092,102900011009444,0.426,8.0,sale,No
2021-04-18,10:40:02.141,102900011009444,0.401,8.0,sale,No
2021-04-18,11:13:18.061,102900011009444,0.313,8.0,sale,No
2021-04-18,11:15:51.701,102900011009444,0.301,8.0,sale,No
2021-04-18,11:21:33.014,102900011009444,0.363,8.0,sale,No
2021-04-18,11:33:55.061,102900011009444,0.326,8.0,sale,No
2021-04-18,12:07:18.773,102900011009444,0.414,8.0,sale,No
2021-04-18,12:49:02.172,102900011009444,0.351,8.0,sale,No
2021-04-18,13:31:07.826,102900011009444,0.79,8.0,sale,No
2021-04-18,13:46:19.530,102900011009444,0.363,8.0,sale,No
2021-04-18,14:25:10.737,102900011009444,0.376,8.0,sale,No
2021-04-18,14:25:41.721,102900011009444,0.376,8.0,sale,No
2021-04-18,15:14:13.253,102900011009444,0.689,8.0,sale,No
2021-04-18,15:32:36.131,102900011009444,0.326,8.0,sale,No
2021-04-18,15:37:38.467,102900011009444,0.401,8.0,sale,No
2021-04-18,16:16:07.764,102900011009444,0.288,8.0,sale,No
2021-04-18,16:21:48.920,102900011009444,0.514,8.0,sale,No
2021-04-18,16:36:22.367,102900011009444,0.414,8.0,sale,No
2021-04-18,16:38:15.030,102900011009444,0.263,8.0,sale,No
2021-04-18,16:46:41.998,102900011009444,0.414,8.0,sale,No
2021-04-18,17:06:02.328,102900011009444,0.351,8.0,sale,No
2021-04-18,17:06:39.071,102900011009444,0.389,8.0,sale,No
2021-04-18,17:15:17.566,102900011009444,0.15,8.0,sale,No
2021-04-18,17:29:21.295,102900011009444,0.664,8.0,sale,No
2021-04-18,17:34:34.049,102900011009444,0.376,8.0,sale,No
2021-04-18,18:13:51.561,102900011009444,0.363,8.0,sale,No
2021-04-18,18:16:15.576,102900011009444,0.313,8.0,sale,No
2021-04-18,18:34:29.904,102900011009444,0.326,8.0,sale,No
2021-04-18,19:32:57.155,102900011009444,0.414,8.0,sale,No
2021-04-18,19:42:18.186,102900011009444,0.213,8.0,sale,No
2021-04-18,20:19:26.897,102900011009444,0.551,8.0,sale,No
2021-04-18,20:27:10.739,102900011009444,0.476,8.0,sale,No
2021-04-18,20:41:50.895,102900011009444,0.363,8.0,sale,No
2021-04-19,09:30:18.010,102900011009444,0.313,8.0,sale,No
2021-04-19,09:30:42.687,102900011009444,0.526,8.0,sale,No
2021-04-19,09:31:18.019,102900011009444,0.551,8.0,sale,No
2021-04-19,09:32:11.581,102900011009444,0.476,8.0,sale,No
2021-04-19,10:55:13.983,102900011009444,0.539,8.0,sale,No
2021-04-19,11:25:58.966,102900011009444,0.501,8.0,sale,No
2021-04-19,11:46:10.655,102900011009444,0.301,8.0,sale,No
2021-04-19,14:21:05.109,102900011009444,0.501,8.0,sale,No
2021-04-19,15:46:54.028,102900011009444,0.326,8.0,sale,No
2021-04-19,15:58:29.413,102900011009444,0.539,8.0,sale,No
2021-04-19,16:34:55.483,102900011009444,0.351,8.0,sale,No
2021-04-19,21:40:07.425,102900011009444,0.313,8.0,sale,No
2021-04-20,10:17:33.144,102900011009444,0.589,8.0,sale,No
2021-04-20,10:46:28.858,102900011009444,0.188,8.0,sale,No
2021-04-20,10:50:44.998,102900011009444,0.138,8.0,sale,No
2021-04-20,11:24:05.787,102900011009444,0.752,8.0,sale,No
2021-04-20,12:06:03.062,102900011009444,0.652,8.0,sale,No
2021-04-20,12:07:43.613,102900011009444,0.401,8.0,sale,No
2021-04-20,12:20:08.796,102900011009444,1.128,8.0,sale,No
2021-04-20,12:58:12.250,102900011009444,0.526,8.0,sale,No
2021-04-20,15:03:25.296,102900011009444,0.313,8.0,sale,No
2021-04-20,16:20:31.295,102900011009444,0.439,8.0,sale,No
2021-04-20,16:55:44.131,102900011009444,0.376,8.0,sale,No
2021-04-20,17:30:27.514,102900011009444,0.389,8.0,sale,No
2021-04-21,09:37:36.508,102900011009444,0.551,8.0,sale,No
2021-04-21,09:37:47.798,102900011009444,0.877,8.0,sale,No
2021-04-21,09:41:19.961,102900011009444,0.551,8.0,sale,No
2021-04-21,09:51:32.545,102900011009444,0.489,8.0,sale,No
2021-04-21,10:29:35.315,102900011009444,0.514,8.0,sale,No
2021-04-21,10:37:57.591,102900011009444,0.363,8.0,sale,No
2021-04-21,10:42:39.936,102900011009444,0.79,8.0,sale,No
2021-04-21,12:13:39.951,102900011009444,0.376,8.0,sale,No
2021-04-21,16:34:07.851,102900011009444,0.464,8.0,sale,No
2021-04-21,17:54:29.514,102900011009444,0.313,8.0,sale,No
2021-04-21,19:52:09.993,102900011009444,0.551,8.0,sale,No
2021-04-21,21:26:48.612,102900011009444,0.827,8.0,sale,No
2021-04-22,10:01:30.389,102900011009444,0.238,8.0,sale,No
2021-04-22,10:59:30.551,102900011009444,0.338,8.0,sale,No
2021-04-22,11:08:06.776,102900011009444,0.414,8.0,sale,No
2021-04-22,11:41:46.123,102900011009444,0.426,8.0,sale,No
2021-04-22,12:02:56.592,102900011009444,0.551,8.0,sale,No
2021-04-22,13:19:16.951,102900011009444,0.188,8.0,sale,No
2021-04-22,14:16:28.201,102900011009444,0.263,8.0,sale,No
2021-04-22,16:42:47.295,102900011009444,0.702,8.0,sale,No
2021-04-22,17:05:48.014,102900011009444,0.351,8.0,sale,No
2021-04-22,17:25:33.407,102900011009444,0.426,8.0,sale,No
2021-04-22,19:52:08.022,102900011009444,0.251,8.0,sale,No
2021-04-22,20:35:04.364,102900011009444,0.389,8.0,sale,No
2021-04-23,09:17:33.078,102900011009444,0.363,8.0,sale,No
2021-04-23,09:32:57.936,102900011009444,0.15,8.0,sale,No
2021-04-23,10:02:24.530,102900011009444,0.201,8.0,sale,No
2021-04-23,10:02:28.453,102900011009444,0.476,8.0,sale,No
2021-04-23,10:29:30.811,102900011009444,0.238,8.0,sale,No
2021-04-23,12:57:23.873,102900011009444,0.439,8.0,sale,No
2021-04-23,14:47:57.807,102900011009444,0.614,8.0,sale,No
2021-04-23,15:09:44.234,102900011009444,0.476,8.0,sale,No
2021-04-23,15:16:20.296,102900011009444,0.489,8.0,sale,No
2021-04-23,15:52:54.178,102900011009444,0.226,8.0,sale,No
2021-04-23,16:25:30.598,102900011009444,0.313,8.0,sale,No
2021-04-23,16:45:58.687,102900011009444,0.175,8.0,sale,No
2021-04-23,17:06:02.019,102900011009444,0.201,8.0,sale,No
2021-04-23,18:47:09.984,102900011009444,0.251,8.0,sale,No
2021-04-23,18:58:07.701,102900011009444,0.226,8.0,sale,No
2021-04-23,19:03:18.045,102900011009444,0.288,8.0,sale,No
2021-04-23,19:16:56.078,102900011009444,0.226,8.0,sale,No
2021-04-23,20:40:42.578,102900011009444,0.276,8.0,sale,No
2021-04-24,09:23:43.419,102900011009444,0.326,8.0,sale,No
2021-04-24,09:34:43.218,102900011009444,0.389,8.0,sale,No
2021-04-24,09:41:36.913,102900011009444,0.363,8.0,sale,No
2021-04-24,09:44:05.828,102900011009444,0.363,8.0,sale,No
2021-04-24,09:53:02.728,102900011009444,0.138,8.0,sale,No
2021-04-24,09:53:09.342,102900011009444,0.376,8.0,sale,No
2021-04-24,09:58:42.796,102900011009444,0.326,8.0,sale,No
2021-04-24,10:06:01.733,102900011009444,0.351,8.0,sale,No
2021-04-24,10:41:59.203,102900011009444,0.614,8.0,sale,No
2021-04-24,10:43:27.257,102900011009444,0.276,8.0,sale,No
2021-04-24,10:44:10.272,102900011009444,0.414,8.0,sale,No
2021-04-24,10:59:33.295,102900011009444,0.138,8.0,sale,No
2021-04-24,11:23:56.635,102900011009444,0.188,8.0,sale,No
2021-04-24,11:40:39.078,102900011009444,0.288,8.0,sale,No
2021-04-24,12:02:56.805,102900011009444,0.376,8.0,sale,No
2021-04-24,12:03:41.579,102900011009444,0.414,8.0,sale,No
2021-04-24,12:14:02.092,102900011009444,0.276,8.0,sale,No
2021-04-24,13:32:53.731,102900011009444,0.338,8.0,sale,No
2021-04-24,13:40:30.315,102900011009444,0.301,8.0,sale,No
2021-04-24,14:25:24.406,102900011009444,0.251,8.0,sale,No
2021-04-24,15:13:29.987,102900011009444,0.501,8.0,sale,No
2021-04-24,15:48:41.155,102900011009444,0.288,8.0,sale,No
2021-04-24,17:12:51.500,102900011009444,0.288,8.0,sale,No
2021-04-24,17:16:10.781,102900011009444,0.326,8.0,sale,No
2021-04-24,17:24:22.140,102900011009444,0.827,8.0,sale,No
2021-04-24,17:46:58.873,102900011009444,0.313,8.0,sale,No
2021-04-24,17:52:57.218,102900011009444,0.589,8.0,sale,No
2021-04-24,18:15:47.187,102900011009444,0.276,8.0,sale,No
2021-04-24,18:16:53.150,102900011009444,0.514,8.0,sale,No
2021-04-24,18:58:20.546,102900011009444,0.301,8.0,sale,No
2021-04-24,19:14:51.839,102900011009444,0.288,8.0,sale,No
2021-04-24,19:43:06.670,102900011009444,0.426,8.0,sale,No
2021-04-24,20:21:03.629,102900011009444,0.489,8.0,sale,No
2021-04-25,09:25:50.521,102900011009444,0.702,9.0,sale,No
2021-04-25,09:31:21.030,102900011009444,0.312,9.0,sale,No
2021-04-25,09:39:12.717,102900011009444,0.323,9.0,sale,No
2021-04-25,09:47:16.950,102900011009444,0.535,9.0,sale,No
2021-04-25,09:52:27.483,102900011009444,0.323,9.0,sale,No
2021-04-25,10:27:10.056,102900011009444,0.646,9.0,sale,No
2021-04-25,10:37:49.361,102900011009444,0.379,9.0,sale,No
2021-04-25,10:48:40.108,102900011009444,0.512,9.0,sale,No
2021-04-25,11:23:45.936,102900011009444,0.546,9.0,sale,No
2021-04-25,12:37:26.089,102900011009444,0.679,9.0,sale,No
2021-04-25,13:10:35.936,102900011009444,0.256,9.0,sale,No
2021-04-25,15:02:20.795,102900011009444,0.935,9.0,sale,No
2021-04-25,16:16:55.817,102900011009444,0.368,9.0,sale,No
2021-04-25,16:39:52.207,102900011009444,0.668,9.0,sale,No
2021-04-25,18:59:55.575,102900011009444,0.301,9.0,sale,No
2021-04-25,20:46:15.339,102900011009444,0.245,9.0,sale,No
2021-04-25,20:49:52.326,102900011009444,0.134,9.0,sale,No
2021-04-26,09:22:24.483,102900011009444,0.541,10.0,sale,No
2021-04-26,09:28:10.905,102900011009444,0.641,10.0,sale,No
2021-04-26,09:53:21.201,102900011009444,0.411,10.0,sale,No
2021-04-26,09:55:23.060,102900011009444,0.351,10.0,sale,No
2021-04-26,11:13:44.670,102900011009444,0.22,10.0,sale,No
2021-04-26,11:26:38.123,102900011009444,0.401,10.0,sale,No
2021-04-26,12:12:04.346,102900011009444,0.241,10.0,sale,No
2021-04-26,18:45:55.345,102900011009444,0.361,10.0,sale,No
2021-04-26,19:43:32.608,102900011009444,0.471,10.0,sale,No
2021-04-26,20:07:37.438,102900011009444,0.561,10.0,sale,No
2021-04-27,09:28:17.889,102900011009444,0.331,10.0,sale,No
